platform,source_name,article_id,published_at,title,summary,category,url,date
rss,Ynet,20349,2023-10-26 12:21:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20349,2023-10-26
rss,Ynet,20350,2023-10-26 21:15:00,Families demand updates on 46 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20350,2023-10-26
rss,Ynet,20351,2023-10-26 07:39:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20351,2023-10-26
rss,Ynet,20352,2023-10-26 12:13:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20352,2023-10-26
rss,Ynet,20353,2023-10-26 19:52:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20353,2023-10-26
rss,Ynet,20354,2023-10-26 17:43:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20354,2023-10-26
rss,Ynet,20355,2023-10-26 11:29:00,IDF reports 28 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20355,2023-10-26
rss,Ynet,20356,2023-10-26 21:25:00,IDF reports 38 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20356,2023-10-26
rss,Ynet,20357,2023-10-26 09:24:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20357,2023-10-26
rss,Ynet,20358,2023-10-26 07:52:00,IDF reports 15 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20358,2023-10-26
rss,Ynet,20359,2023-10-26 12:06:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20359,2023-10-26
rss,Ynet,20360,2023-10-26 11:22:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20360,2023-10-26
rss,Ynet,20361,2023-10-26 10:39:00,Families demand updates on 16 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20361,2023-10-26
rss,Ynet,20362,2023-10-26 15:37:00,IDF reports 22 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20362,2023-10-26
rss,Ynet,20363,2023-10-26 16:01:00,IDF reports 17 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20363,2023-10-26
rss,Ynet,20364,2023-10-26 18:42:00,Families demand updates on 15 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20364,2023-10-26
rss,Ynet,20365,2023-10-26 21:12:00,IDF reports 17 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20365,2023-10-26
rss,Ynet,20366,2023-10-26 14:40:00,Families demand updates on 11 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20366,2023-10-26
rss,Ynet,20367,2023-10-26 20:34:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20367,2023-10-26
rss,Ynet,20368,2023-10-26 08:46:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20368,2023-10-26
rss,Ynet,20369,2023-10-26 09:09:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20369,2023-10-26
rss,Ynet,20370,2023-10-26 22:43:00,IDF reports 36 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20370,2023-10-26
rss,Ynet,20371,2023-10-26 14:02:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20371,2023-10-26
rss,Ynet,20372,2023-10-26 22:22:00,IDF reports 21 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20372,2023-10-26
rss,Ynet,20373,2023-10-26 15:25:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20373,2023-10-26
rss,Ynet,20374,2023-10-26 19:20:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20374,2023-10-26
rss,Ynet,20375,2023-10-26 13:57:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20375,2023-10-26
rss,Ynet,20376,2023-10-26 12:51:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20376,2023-10-26
rss,Ynet,20377,2023-10-26 18:06:00,IDF reports 3 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20377,2023-10-26
rss,Ynet,20378,2023-10-26 22:20:00,IDF reports 13 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20378,2023-10-26
rss,Ynet,20379,2023-10-26 15:32:00,IDF reports 26 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20379,2023-10-26
rss,Ynet,20380,2023-10-26 11:58:00,Families demand updates on 42 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20380,2023-10-26
rss,Ynet,20381,2023-10-26 06:28:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20381,2023-10-26
rss,Ynet,20382,2023-10-26 11:49:00,IDF reports 4 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20382,2023-10-26
rss,Ynet,20383,2023-10-26 19:32:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20383,2023-10-26
rss,Ynet,20384,2023-10-26 13:41:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20384,2023-10-26
rss,Ynet,20385,2023-10-26 23:42:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20385,2023-10-26
rss,Ynet,20386,2023-10-26 06:11:00,IDF reports 32 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20386,2023-10-26
rss,Ynet,20387,2023-10-26 11:36:00,IDF reports 34 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20387,2023-10-26
rss,Ynet,20388,2023-10-26 09:48:00,IDF reports 19 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20388,2023-10-26
rss,Ynet,20389,2023-10-26 09:25:00,Families demand updates on 8 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20389,2023-10-26
rss,Ynet,20390,2023-10-26 12:52:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20390,2023-10-26
rss,Ynet,20391,2023-10-26 08:15:00,IDF reports 33 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20391,2023-10-26
rss,Ynet,20392,2023-10-26 19:16:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20392,2023-10-26
rss,Ynet,20393,2023-10-26 06:34:00,Families demand updates on 6 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20393,2023-10-26
rss,Ynet,20394,2023-10-26 23:50:00,IDF reports 29 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20394,2023-10-26
rss,Ynet,20395,2023-10-26 13:40:00,IDF reports 14 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20395,2023-10-26
rss,Ynet,20396,2023-10-26 20:55:00,Families demand updates on 22 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20396,2023-10-26
rss,Ynet,20397,2023-10-26 06:10:00,IDF reports 48 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20397,2023-10-26
rss,Ynet,20398,2023-10-26 15:58:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20398,2023-10-26
rss,Ynet,20399,2023-10-26 10:38:00,IDF reports 9 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20399,2023-10-26
rss,Ynet,20400,2023-10-26 07:33:00,IDF reports 41 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20400,2023-10-26
rss,Ynet,20401,2023-10-26 08:15:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20401,2023-10-26
rss,Ynet,20402,2023-10-26 09:23:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20402,2023-10-26
rss,Ynet,20403,2023-10-26 09:14:00,Families demand updates on 4 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20403,2023-10-26
rss,Ynet,20404,2023-10-26 18:51:00,Families demand updates on 48 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20404,2023-10-26
rss,Ynet,20405,2023-10-26 23:56:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20405,2023-10-26
rss,Ynet,20406,2023-10-26 06:49:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20406,2023-10-26
rss,Ynet,20407,2023-10-26 14:34:00,Families demand updates on 14 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20407,2023-10-26
rss,Ynet,20408,2023-10-26 06:15:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20408,2023-10-26
rss,Ynet,20409,2023-10-26 07:12:00,IDF reports 46 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20409,2023-10-26
rss,Ynet,20410,2023-10-26 10:04:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20410,2023-10-26
rss,Ynet,20411,2023-10-26 11:22:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20411,2023-10-26
rss,Ynet,20412,2023-10-26 20:47:00,Families demand updates on 2 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20412,2023-10-26
rss,Ynet,20413,2023-10-26 23:51:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20413,2023-10-26
rss,Ynet,20414,2023-10-26 15:54:00,IDF reports 45 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20414,2023-10-26
rss,Ynet,20415,2023-10-26 20:35:00,BREAKING: Situation escalates as sirens sound in Beer Sheva,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20415,2023-10-26
rss,Ynet,20416,2023-10-26 07:19:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20416,2023-10-26
rss,Ynet,20417,2023-10-26 23:50:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20417,2023-10-26
rss,Ynet,20418,2023-10-26 16:39:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20418,2023-10-26
rss,Ynet,20419,2023-10-26 20:23:00,Families demand updates on 39 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20419,2023-10-26
rss,Ynet,20420,2023-10-26 12:50:00,IDF reports 39 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20420,2023-10-26
rss,Ynet,20421,2023-10-26 21:39:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20421,2023-10-26
rss,Ynet,20422,2023-10-26 19:23:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20422,2023-10-26
rss,Ynet,20423,2023-10-26 17:40:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20423,2023-10-26
rss,Ynet,20424,2023-10-26 15:07:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20424,2023-10-26
rss,Ynet,20425,2023-10-26 09:49:00,Families demand updates on 7 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20425,2023-10-26
rss,Ynet,20426,2023-10-26 19:59:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20426,2023-10-26
rss,Ynet,20427,2023-10-26 16:46:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20427,2023-10-26
rss,Ynet,20428,2023-10-26 17:45:00,Families demand updates on 50 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20428,2023-10-26
rss,Ynet,20429,2023-10-26 15:22:00,Families demand updates on 23 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20429,2023-10-26
rss,Ynet,20430,2023-10-26 06:17:00,Families demand updates on 13 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20430,2023-10-26
rss,Ynet,20431,2023-10-26 07:56:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20431,2023-10-26
rss,Ynet,20432,2023-10-26 23:57:00,Families demand updates on 12 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20432,2023-10-26
rss,Ynet,20433,2023-10-26 18:32:00,IDF reports 19 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20433,2023-10-26
rss,Ynet,20434,2023-10-26 15:08:00,Families demand updates on 2 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20434,2023-10-26
rss,Ynet,20435,2023-10-26 13:09:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20435,2023-10-26
rss,Ynet,20436,2023-10-26 17:02:00,Families demand updates on 15 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20436,2023-10-26
rss,Ynet,20437,2023-10-26 18:13:00,IDF reports 23 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20437,2023-10-26
rss,Ynet,20438,2023-10-26 14:04:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20438,2023-10-26
rss,Ynet,20439,2023-10-26 07:33:00,IDF reports 11 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20439,2023-10-26
rss,Ynet,20440,2023-10-26 12:11:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20440,2023-10-26
rss,Ynet,20441,2023-10-26 10:29:00,IDF reports 18 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20441,2023-10-26
rss,Ynet,20442,2023-10-26 19:33:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20442,2023-10-26
rss,Ynet,20443,2023-10-26 12:52:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20443,2023-10-26
rss,Ynet,20444,2023-10-26 13:06:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20444,2023-10-26
rss,Ynet,20445,2023-10-26 11:56:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20445,2023-10-26
rss,Ynet,20446,2023-10-26 12:12:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20446,2023-10-26
rss,Ynet,20447,2023-10-26 10:42:00,IDF reports 44 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20447,2023-10-26
rss,Ynet,20448,2023-10-26 17:07:00,Families demand updates on 42 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20448,2023-10-26
rss,Ynet,20449,2023-10-26 14:44:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20449,2023-10-26
rss,Ynet,20450,2023-10-26 08:33:00,IDF reports 50 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20450,2023-10-26
rss,Ynet,20451,2023-10-26 19:38:00,IDF reports 50 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20451,2023-10-26
rss,Ynet,20452,2023-10-26 07:54:00,Families demand updates on 37 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20452,2023-10-26
rss,Ynet,20453,2023-10-26 10:57:00,Families demand updates on 11 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20453,2023-10-26
rss,Ynet,20454,2023-10-26 22:50:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20454,2023-10-26
rss,Ynet,20455,2023-10-26 17:36:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20455,2023-10-26
rss,Ynet,20456,2023-10-26 23:27:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20456,2023-10-26
rss,Ynet,20457,2023-10-26 07:55:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20457,2023-10-26
rss,Ynet,20458,2023-10-26 22:25:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20458,2023-10-26
rss,Ynet,20459,2023-10-26 21:13:00,BREAKING: Situation escalates as sirens sound in Ashdod,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20459,2023-10-26
rss,Ynet,20460,2023-10-26 06:23:00,IDF reports 3 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20460,2023-10-26
rss,Ynet,20461,2023-10-26 07:39:00,IDF reports 16 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20461,2023-10-26
rss,Ynet,20462,2023-10-26 23:14:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20462,2023-10-26
rss,Ynet,20463,2023-10-26 20:05:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20463,2023-10-26
rss,Ynet,20464,2023-10-26 06:31:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20464,2023-10-26
rss,Ynet,20465,2023-10-26 21:32:00,Families demand updates on 22 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20465,2023-10-26
rss,Ynet,20466,2023-10-26 08:45:00,IDF reports 25 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20466,2023-10-26
rss,Ynet,20467,2023-10-26 18:47:00,Families demand updates on 15 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20467,2023-10-26
rss,Ynet,20468,2023-10-26 08:14:00,IDF reports 30 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20468,2023-10-26
rss,Ynet,20469,2023-10-26 07:21:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20469,2023-10-26
rss,Ynet,20470,2023-10-26 12:35:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20470,2023-10-26
rss,Ynet,20471,2023-10-26 12:17:00,IDF reports 10 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20471,2023-10-26
rss,Ynet,20472,2023-10-26 10:48:00,Families demand updates on 44 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20472,2023-10-26
rss,Ynet,20473,2023-10-26 11:32:00,Home Front Command updates shelter protocols for Ashdod,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20473,2023-10-26
rss,Ynet,20474,2023-10-26 13:58:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20474,2023-10-26
rss,Ynet,20475,2023-10-26 17:21:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20475,2023-10-26
rss,Ynet,20476,2023-10-26 21:05:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20476,2023-10-26
rss,Ynet,20477,2023-10-26 06:40:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20477,2023-10-26
rss,Ynet,20478,2023-10-26 12:28:00,Families demand updates on 45 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20478,2023-10-26
rss,Ynet,20479,2023-10-26 08:28:00,Families demand updates on 24 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20479,2023-10-26
rss,Ynet,20480,2023-10-26 20:07:00,BREAKING: Situation escalates as sirens sound in Ashkelon,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20480,2023-10-26
rss,Ynet,20481,2023-10-26 20:54:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20481,2023-10-26
rss,Ynet,20482,2023-10-26 16:06:00,IDF reports 40 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20482,2023-10-26
rss,Ynet,20483,2023-10-26 14:36:00,IDF reports 31 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20483,2023-10-26
rss,Ynet,20484,2023-10-26 13:04:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20484,2023-10-26
rss,Ynet,20485,2023-10-26 13:13:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20485,2023-10-26
rss,Ynet,20486,2023-10-26 19:12:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20486,2023-10-26
rss,Ynet,20487,2023-10-26 17:44:00,IDF reports 3 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20487,2023-10-26
rss,Ynet,20488,2023-10-26 20:09:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20488,2023-10-26
rss,Ynet,20489,2023-10-26 06:30:00,IDF reports 8 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20489,2023-10-26
rss,Ynet,20490,2023-10-26 15:53:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20490,2023-10-26
rss,Ynet,20491,2023-10-26 17:19:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20491,2023-10-26
rss,Ynet,20492,2023-10-26 16:16:00,BREAKING: Situation escalates as sirens sound in Ashkelon,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20492,2023-10-26
rss,Ynet,20493,2023-10-26 07:47:00,IDF reports 32 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20493,2023-10-26
rss,Ynet,20494,2023-10-26 18:16:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20494,2023-10-26
rss,Ynet,20495,2023-10-26 09:32:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20495,2023-10-26
rss,Ynet,20496,2023-10-26 06:02:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20496,2023-10-26
rss,Ynet,20497,2023-10-26 09:34:00,BREAKING: Situation escalates as sirens sound in Sderot,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20497,2023-10-26
rss,Ynet,20498,2023-10-26 22:12:00,Families demand updates on 23 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20498,2023-10-26
