platform,source_name,channel_category,message_id,published_at,text,views,forwards,replies,has_media,url
telegram,InternationalIsrael,international,11346,2023-10-11 18:25:00,IDF announces overnight operations in northern Gaza.,6726,726,101,False,https://t.me/InternationalIsrael/11346
telegram,InternationalIsrael,international,11347,2023-10-11 16:23:00,LIVE: Watch the latest press conference from the IDF spokesperson.,19110,1181,479,False,https://t.me/InternationalIsrael/11347
telegram,InternationalIsrael,international,11348,2023-10-11 21:19:00,IDF announces overnight operations in northern Gaza.,7084,101,173,False,https://t.me/InternationalIsrael/11348
telegram,InternationalIsrael,international,11349,2023-10-11 16:09:00,Massive rally held in Tel Aviv in support of hostage families.,8507,839,36,True,https://t.me/InternationalIsrael/11349
telegram,InternationalIsrael,international,11350,2023-10-11 05:38:00,UN Security Council holds emergency session on Israel-Gaza conflict.,19005,1362,449,True,https://t.me/InternationalIsrael/11350
telegram,InternationalIsrael,international,11351,2023-10-11 06:10:00,UPDATE: 9 rockets intercepted by Iron Dome over Kiryat Gat.,3206,302,36,True,https://t.me/InternationalIsrael/11351
telegram,InternationalIsrael,international,11352,2023-10-11 20:38:00,Ceasefire negotiations reportedly stalled over key conditions.,24108,288,129,True,https://t.me/InternationalIsrael/11352
telegram,InternationalIsrael,international,11353,2023-10-11 21:23:00,Prime Minister holds emergency security cabinet meeting.,7856,461,222,False,https://t.me/InternationalIsrael/11353
telegram,InternationalIsrael,international,11354,2023-10-11 01:48:00,Exclusive: Behind the scenes of the hostage negotiations.,9714,825,55,False,https://t.me/InternationalIsrael/11354
telegram,InternationalIsrael,international,11355,2023-10-11 14:03:00,Hospitals in southern Israel on high alert following rocket fire.,17308,1858,409,True,https://t.me/InternationalIsrael/11355
telegram,InternationalIsrael,international,11356,2023-10-11 08:40:00,Exclusive: Behind the scenes of the hostage negotiations.,17463,668,65,True,https://t.me/InternationalIsrael/11356
telegram,InternationalIsrael,international,11357,2023-10-11 11:35:00,Breaking: Sirens activated in Beer Sheva. Residents should enter shelters immediately.,20233,1393,604,False,https://t.me/InternationalIsrael/11357
telegram,InternationalIsrael,international,11358,2023-10-11 12:23:00,Massive rally held in Tel Aviv in support of hostage families.,16140,669,239,False,https://t.me/InternationalIsrael/11358
telegram,InternationalIsrael,international,11359,2023-10-11 17:03:00,Massive rally held in Tel Aviv in support of hostage families.,15963,1751,200,True,https://t.me/InternationalIsrael/11359
telegram,InternationalIsrael,international,11360,2023-10-11 22:27:00,Hospitals in southern Israel on high alert following rocket fire.,24641,1002,243,True,https://t.me/InternationalIsrael/11360
telegram,InternationalIsrael,international,11361,2023-10-11 14:08:00,Exclusive: Behind the scenes of the hostage negotiations.,21015,2265,194,True,https://t.me/InternationalIsrael/11361
telegram,InternationalIsrael,international,11362,2023-10-11 18:04:00,International condemnation grows as humanitarian situation worsens.,17773,2109,199,False,https://t.me/InternationalIsrael/11362
telegram,InternationalIsrael,international,11363,2023-10-11 05:29:00,Breaking: Sirens activated in Beer Sheva. Residents should enter shelters immediately.,25853,2985,653,True,https://t.me/InternationalIsrael/11363
telegram,InternationalIsrael,international,11364,2023-10-11 19:44:00,UN Security Council holds emergency session on Israel-Gaza conflict.,20453,615,534,True,https://t.me/InternationalIsrael/11364
telegram,InternationalIsrael,international,11365,2023-10-11 11:14:00,Home Front Command issues updated shelter guidelines for residents.,6167,93,134,False,https://t.me/InternationalIsrael/11365
telegram,InternationalIsrael,international,11366,2023-10-11 03:36:00,Massive rally held in Tel Aviv in support of hostage families.,10813,464,82,False,https://t.me/InternationalIsrael/11366
telegram,InternationalIsrael,international,11367,2023-10-11 06:10:00,UN Security Council holds emergency session on Israel-Gaza conflict.,36237,1060,643,True,https://t.me/InternationalIsrael/11367
telegram,InternationalIsrael,international,11368,2023-10-11 19:25:00,Prime Minister holds emergency security cabinet meeting.,4072,61,119,False,https://t.me/InternationalIsrael/11368
telegram,InternationalIsrael,international,11369,2023-10-11 09:19:00,IDF announces overnight operations in northern Gaza.,2936,237,68,True,https://t.me/InternationalIsrael/11369
telegram,InternationalIsrael,international,11370,2023-10-11 09:05:00,Hospitals in southern Israel on high alert following rocket fire.,5727,321,45,True,https://t.me/InternationalIsrael/11370
telegram,InternationalIsrael,international,11371,2023-10-11 17:36:00,Breaking: Sirens activated in Ashdod. Residents should enter shelters immediately.,8770,791,81,True,https://t.me/InternationalIsrael/11371
telegram,InternationalIsrael,international,11372,2023-10-11 14:35:00,New hostage update: families await news as negotiations continue.,16828,1352,437,True,https://t.me/InternationalIsrael/11372
telegram,InternationalIsrael,international,11373,2023-10-11 03:37:00,Prime Minister holds emergency security cabinet meeting.,4443,221,94,True,https://t.me/InternationalIsrael/11373
telegram,InternationalIsrael,international,11374,2023-10-11 03:29:00,Massive rally held in Tel Aviv in support of hostage families.,9571,858,227,False,https://t.me/InternationalIsrael/11374
telegram,InternationalIsrael,international,11375,2023-10-11 04:38:00,New hostage update: families await news as negotiations continue.,12814,1289,52,True,https://t.me/InternationalIsrael/11375
telegram,InternationalIsrael,international,11376,2023-10-11 12:59:00,Ceasefire negotiations reportedly stalled over key conditions.,25262,2698,642,True,https://t.me/InternationalIsrael/11376
telegram,InternationalIsrael,international,11377,2023-10-11 13:05:00,Exclusive: Behind the scenes of the hostage negotiations.,15794,1665,271,True,https://t.me/InternationalIsrael/11377
telegram,InternationalIsrael,international,11378,2023-10-11 21:16:00,International condemnation grows as humanitarian situation worsens.,13469,1209,300,False,https://t.me/InternationalIsrael/11378
telegram,InternationalIsrael,international,11379,2023-10-11 03:25:00,Red Alert: Incoming fire detected in Sderot region.,14969,805,302,False,https://t.me/InternationalIsrael/11379
telegram,InternationalIsrael,international,11380,2023-10-11 06:37:00,LIVE: Watch the latest press conference from the IDF spokesperson.,21602,2567,529,False,https://t.me/InternationalIsrael/11380
telegram,InternationalIsrael,international,11381,2023-10-11 23:00:00,LIVE: Watch the latest press conference from the IDF spokesperson.,12506,309,100,True,https://t.me/InternationalIsrael/11381
telegram,InternationalIsrael,international,11382,2023-10-11 05:29:00,Massive rally held in Tel Aviv in support of hostage families.,35261,1797,519,True,https://t.me/InternationalIsrael/11382
telegram,InternationalIsrael,international,11383,2023-10-11 21:10:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,13123,427,388,True,https://t.me/InternationalIsrael/11383
telegram,InternationalIsrael,international,11384,2023-10-11 18:12:00,Exclusive: Behind the scenes of the hostage negotiations.,33139,610,65,False,https://t.me/InternationalIsrael/11384
telegram,InternationalIsrael,international,11385,2023-10-11 23:27:00,Breaking: Sirens activated in Sderot. Residents should enter shelters immediately.,12480,1133,208,False,https://t.me/InternationalIsrael/11385
telegram,InternationalIsrael,international,11386,2023-10-11 16:00:00,Hospitals in southern Israel on high alert following rocket fire.,25913,966,46,False,https://t.me/InternationalIsrael/11386
telegram,InternationalIsrael,international,11387,2023-10-11 06:13:00,IDF announces overnight operations in northern Gaza.,3335,137,25,True,https://t.me/InternationalIsrael/11387
telegram,InternationalIsrael,international,11388,2023-10-11 18:50:00,International condemnation grows as humanitarian situation worsens.,18719,970,233,False,https://t.me/InternationalIsrael/11388
telegram,InternationalIsrael,international,11389,2023-10-11 21:04:00,International condemnation grows as humanitarian situation worsens.,22834,1149,444,True,https://t.me/InternationalIsrael/11389
telegram,InternationalIsrael,international,11390,2023-10-11 04:48:00,Massive rally held in Tel Aviv in support of hostage families.,1767,18,27,True,https://t.me/InternationalIsrael/11390
telegram,InternationalIsrael,international,11391,2023-10-11 02:33:00,LIVE: Watch the latest press conference from the IDF spokesperson.,30378,2936,61,False,https://t.me/InternationalIsrael/11391
telegram,InternationalIsrael,international,11392,2023-10-11 19:48:00,Hospitals in southern Israel on high alert following rocket fire.,11327,977,242,True,https://t.me/InternationalIsrael/11392
telegram,InternationalIsrael,international,11393,2023-10-11 09:45:00,Prime Minister holds emergency security cabinet meeting.,7286,454,84,False,https://t.me/InternationalIsrael/11393
telegram,InternationalIsrael,international,11394,2023-10-11 19:07:00,Home Front Command issues updated shelter guidelines for residents.,10733,873,135,True,https://t.me/InternationalIsrael/11394
telegram,IsraelNewsLive,breaking_news,11395,2023-10-12 08:11:00,UPDATE: 17 rockets intercepted by Iron Dome over Ashkelon.,14181,976,273,False,https://t.me/IsraelNewsLive/11395
telegram,IsraelNewsLive,breaking_news,11396,2023-10-12 22:50:00,Red Alert: Incoming fire detected in Kiryat Gat region.,20035,695,530,False,https://t.me/IsraelNewsLive/11396
telegram,IsraelNewsLive,breaking_news,11397,2023-10-12 13:05:00,Ceasefire negotiations reportedly stalled over key conditions.,15568,1280,261,True,https://t.me/IsraelNewsLive/11397
telegram,IsraelNewsLive,breaking_news,11398,2023-10-12 00:34:00,Home Front Command issues updated shelter guidelines for residents.,9824,330,126,True,https://t.me/IsraelNewsLive/11398
telegram,IsraelNewsLive,breaking_news,11399,2023-10-12 03:05:00,Prime Minister holds emergency security cabinet meeting.,10834,875,297,False,https://t.me/IsraelNewsLive/11399
telegram,IsraelNewsLive,breaking_news,11400,2023-10-12 23:16:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,14536,1156,309,True,https://t.me/IsraelNewsLive/11400
telegram,IsraelNewsLive,breaking_news,11401,2023-10-12 00:47:00,Prime Minister holds emergency security cabinet meeting.,4204,218,14,False,https://t.me/IsraelNewsLive/11401
telegram,IsraelNewsLive,breaking_news,11402,2023-10-12 05:43:00,Red Alert: Incoming fire detected in Sderot region.,12567,373,147,False,https://t.me/IsraelNewsLive/11402
telegram,IsraelNewsLive,breaking_news,11403,2023-10-12 02:12:00,Red Alert: Incoming fire detected in Ashdod region.,2335,184,11,False,https://t.me/IsraelNewsLive/11403
telegram,IsraelNewsLive,breaking_news,11404,2023-10-12 08:46:00,Home Front Command issues updated shelter guidelines for residents.,5270,194,93,True,https://t.me/IsraelNewsLive/11404
telegram,IsraelNewsLive,breaking_news,11405,2023-10-12 18:03:00,New hostage update: families await news as negotiations continue.,8385,288,28,True,https://t.me/IsraelNewsLive/11405
telegram,IsraelNewsLive,breaking_news,11406,2023-10-12 19:59:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,5494,115,145,False,https://t.me/IsraelNewsLive/11406
telegram,IsraelNewsLive,breaking_news,11407,2023-10-12 09:24:00,UN Security Council holds emergency session on Israel-Gaza conflict.,16320,1466,96,True,https://t.me/IsraelNewsLive/11407
telegram,IsraelNewsLive,breaking_news,11408,2023-10-12 10:58:00,UN Security Council holds emergency session on Israel-Gaza conflict.,11682,935,254,False,https://t.me/IsraelNewsLive/11408
telegram,IsraelNewsLive,breaking_news,11409,2023-10-12 19:57:00,Exclusive: Behind the scenes of the hostage negotiations.,15729,403,433,True,https://t.me/IsraelNewsLive/11409
telegram,IsraelNewsLive,breaking_news,11410,2023-10-12 00:07:00,International condemnation grows as humanitarian situation worsens.,10847,535,177,True,https://t.me/IsraelNewsLive/11410
telegram,IsraelNewsLive,breaking_news,11411,2023-10-12 02:42:00,Exclusive: Behind the scenes of the hostage negotiations.,18646,1253,187,True,https://t.me/IsraelNewsLive/11411
telegram,IsraelNewsLive,breaking_news,11412,2023-10-12 13:32:00,Exclusive: Behind the scenes of the hostage negotiations.,19198,2122,305,False,https://t.me/IsraelNewsLive/11412
telegram,IsraelNewsLive,breaking_news,11413,2023-10-12 08:02:00,LIVE: Watch the latest press conference from the IDF spokesperson.,15973,535,371,True,https://t.me/IsraelNewsLive/11413
telegram,IsraelNewsLive,breaking_news,11414,2023-10-12 20:09:00,Prime Minister holds emergency security cabinet meeting.,2821,121,41,True,https://t.me/IsraelNewsLive/11414
telegram,IsraelNewsLive,breaking_news,11415,2023-10-12 20:34:00,LIVE: Watch the latest press conference from the IDF spokesperson.,9967,1074,70,True,https://t.me/IsraelNewsLive/11415
telegram,IsraelNewsLive,breaking_news,11416,2023-10-12 04:32:00,Ground forces advance into Sderot district according to IDF spokesperson.,11685,589,120,False,https://t.me/IsraelNewsLive/11416
telegram,IsraelNewsLive,breaking_news,11417,2023-10-12 04:34:00,Ceasefire negotiations reportedly stalled over key conditions.,2218,233,56,True,https://t.me/IsraelNewsLive/11417
telegram,IsraelNewsLive,breaking_news,11418,2023-10-12 19:43:00,Red Alert: Incoming fire detected in Sderot region.,6506,148,53,False,https://t.me/IsraelNewsLive/11418
telegram,IsraelNewsLive,breaking_news,11419,2023-10-12 17:57:00,UN Security Council holds emergency session on Israel-Gaza conflict.,18819,1162,372,False,https://t.me/IsraelNewsLive/11419
telegram,IsraelNewsLive,breaking_news,11420,2023-10-12 00:55:00,UN Security Council holds emergency session on Israel-Gaza conflict.,8702,516,78,False,https://t.me/IsraelNewsLive/11420
telegram,IsraelNewsLive,breaking_news,11421,2023-10-12 23:32:00,International condemnation grows as humanitarian situation worsens.,2690,55,51,True,https://t.me/IsraelNewsLive/11421
telegram,IsraelNewsLive,breaking_news,11422,2023-10-12 12:44:00,Prime Minister holds emergency security cabinet meeting.,12277,873,334,True,https://t.me/IsraelNewsLive/11422
telegram,IsraelNewsLive,breaking_news,11423,2023-10-12 05:55:00,International condemnation grows as humanitarian situation worsens.,1619,132,9,False,https://t.me/IsraelNewsLive/11423
telegram,IsraelNewsLive,breaking_news,11424,2023-10-12 09:48:00,International condemnation grows as humanitarian situation worsens.,12209,1218,86,False,https://t.me/IsraelNewsLive/11424
telegram,IsraelNewsLive,breaking_news,11425,2023-10-12 07:00:00,LIVE: Watch the latest press conference from the IDF spokesperson.,13458,755,167,True,https://t.me/IsraelNewsLive/11425
telegram,IsraelNewsLive,breaking_news,11426,2023-10-12 22:08:00,Ground forces advance into Kiryat Gat district according to IDF spokesperson.,12895,735,370,False,https://t.me/IsraelNewsLive/11426
telegram,IsraelNewsLive,breaking_news,11427,2023-10-12 21:43:00,UN Security Council holds emergency session on Israel-Gaza conflict.,9685,916,158,True,https://t.me/IsraelNewsLive/11427
telegram,IsraelNewsLive,breaking_news,11428,2023-10-12 04:59:00,International condemnation grows as humanitarian situation worsens.,3153,38,72,True,https://t.me/IsraelNewsLive/11428
telegram,IsraelNewsLive,breaking_news,11429,2023-10-12 08:21:00,Red Alert: Incoming fire detected in Ashkelon region.,16288,202,198,True,https://t.me/IsraelNewsLive/11429
telegram,IsraelNewsLive,breaking_news,11430,2023-10-12 01:54:00,Prime Minister holds emergency security cabinet meeting.,17717,807,279,False,https://t.me/IsraelNewsLive/11430
telegram,IsraelNewsLive,breaking_news,11431,2023-10-12 22:54:00,Hospitals in southern Israel on high alert following rocket fire.,19448,1685,145,True,https://t.me/IsraelNewsLive/11431
telegram,IsraelNewsLive,breaking_news,11432,2023-10-12 23:00:00,Exclusive: Behind the scenes of the hostage negotiations.,4707,409,75,True,https://t.me/IsraelNewsLive/11432
telegram,IsraelNewsLive,breaking_news,11433,2023-10-12 10:08:00,Home Front Command issues updated shelter guidelines for residents.,8196,950,117,False,https://t.me/IsraelNewsLive/11433
telegram,IsraelNewsLive,breaking_news,11434,2023-10-12 11:48:00,Breaking: Sirens activated in Beer Sheva. Residents should enter shelters immediately.,9470,351,271,False,https://t.me/IsraelNewsLive/11434
telegram,IsraelNewsLive,breaking_news,11435,2023-10-12 19:11:00,Ground forces advance into Ashdod district according to IDF spokesperson.,4252,72,43,False,https://t.me/IsraelNewsLive/11435
telegram,IsraelNewsLive,breaking_news,11436,2023-10-12 16:59:00,Home Front Command issues updated shelter guidelines for residents.,22058,2236,277,True,https://t.me/IsraelNewsLive/11436
telegram,IsraelNewsLive,breaking_news,11437,2023-10-12 08:53:00,Hospitals in southern Israel on high alert following rocket fire.,5248,122,147,False,https://t.me/IsraelNewsLive/11437
telegram,IsraelNewsLive,breaking_news,11438,2023-10-12 15:20:00,Ground forces advance into Ashdod district according to IDF spokesperson.,16551,1028,258,False,https://t.me/IsraelNewsLive/11438
telegram,IsraelNewsLive,breaking_news,11439,2023-10-12 10:40:00,Hospitals in southern Israel on high alert following rocket fire.,22938,1472,379,True,https://t.me/IsraelNewsLive/11439
telegram,IsraelNewsLive,breaking_news,11440,2023-10-12 08:58:00,Ground forces advance into Beer Sheva district according to IDF spokesperson.,9232,747,189,False,https://t.me/IsraelNewsLive/11440
telegram,IsraelNewsLive,breaking_news,11441,2023-10-12 11:56:00,UN Security Council holds emergency session on Israel-Gaza conflict.,7776,611,167,False,https://t.me/IsraelNewsLive/11441
telegram,IsraelNewsLive,breaking_news,11442,2023-10-12 10:02:00,Exclusive: Behind the scenes of the hostage negotiations.,13246,460,279,True,https://t.me/IsraelNewsLive/11442
telegram,IsraelNewsLive,breaking_news,11443,2023-10-12 12:11:00,IDF announces overnight operations in northern Gaza.,13702,1106,390,False,https://t.me/IsraelNewsLive/11443
telegram,IsraelNewsLive,breaking_news,11444,2023-10-12 23:03:00,UPDATE: 20 rockets intercepted by Iron Dome over Ashkelon.,17559,249,240,False,https://t.me/IsraelNewsLive/11444
telegram,IsraelNewsLive,breaking_news,11445,2023-10-12 01:57:00,UPDATE: 7 rockets intercepted by Iron Dome over Sderot.,2873,233,5,False,https://t.me/IsraelNewsLive/11445
telegram,IsraelNewsLive,breaking_news,11446,2023-10-12 01:13:00,Home Front Command issues updated shelter guidelines for residents.,7682,463,158,True,https://t.me/IsraelNewsLive/11446
telegram,IsraelNewsLive,breaking_news,11447,2023-10-12 11:20:00,UPDATE: 30 rockets intercepted by Iron Dome over Beer Sheva.,6889,386,113,False,https://t.me/IsraelNewsLive/11447
telegram,IsraelNewsLive,breaking_news,11448,2023-10-12 21:11:00,Prime Minister holds emergency security cabinet meeting.,14414,1686,330,True,https://t.me/IsraelNewsLive/11448
telegram,IsraelNewsLive,breaking_news,11449,2023-10-12 01:35:00,UPDATE: 37 rockets intercepted by Iron Dome over Sderot.,5625,331,115,True,https://t.me/IsraelNewsLive/11449
telegram,IsraelNewsLive,breaking_news,11450,2023-10-12 12:30:00,UN Security Council holds emergency session on Israel-Gaza conflict.,4303,49,20,True,https://t.me/IsraelNewsLive/11450
telegram,IsraelNewsLive,breaking_news,11451,2023-10-12 16:02:00,Ceasefire negotiations reportedly stalled over key conditions.,6838,697,95,True,https://t.me/IsraelNewsLive/11451
telegram,IsraelNewsLive,breaking_news,11452,2023-10-12 18:55:00,Exclusive: Behind the scenes of the hostage negotiations.,19516,1637,170,False,https://t.me/IsraelNewsLive/11452
telegram,IsraelNewsLive,breaking_news,11453,2023-10-12 05:34:00,Ceasefire negotiations reportedly stalled over key conditions.,3781,170,36,False,https://t.me/IsraelNewsLive/11453
telegram,IsraelNewsLive,breaking_news,11454,2023-10-12 15:29:00,UPDATE: 21 rockets intercepted by Iron Dome over Sderot.,12339,760,284,True,https://t.me/IsraelNewsLive/11454
telegram,IsraelNewsLive,breaking_news,11455,2023-10-12 11:29:00,Ground forces advance into Kiryat Gat district according to IDF spokesperson.,18063,1920,94,False,https://t.me/IsraelNewsLive/11455
telegram,IsraelNewsLive,breaking_news,11456,2023-10-12 15:17:00,Red Alert: Incoming fire detected in Kiryat Gat region.,13789,141,100,True,https://t.me/IsraelNewsLive/11456
telegram,IsraelNewsLive,breaking_news,11457,2023-10-12 11:01:00,UN Security Council holds emergency session on Israel-Gaza conflict.,10164,1167,248,False,https://t.me/IsraelNewsLive/11457
telegram,IsraelNewsLive,breaking_news,11458,2023-10-12 11:07:00,Red Alert: Incoming fire detected in Ashkelon region.,12239,1026,234,False,https://t.me/IsraelNewsLive/11458
telegram,IsraelNewsLive,breaking_news,11459,2023-10-12 07:35:00,Red Alert: Incoming fire detected in Ashdod region.,9910,570,138,False,https://t.me/IsraelNewsLive/11459
telegram,IsraelNewsLive,breaking_news,11460,2023-10-12 01:58:00,Exclusive: Behind the scenes of the hostage negotiations.,8144,901,215,False,https://t.me/IsraelNewsLive/11460
telegram,IsraelNewsLive,breaking_news,11461,2023-10-12 11:17:00,Breaking: Sirens activated in Jerusalem. Residents should enter shelters immediately.,9815,316,259,False,https://t.me/IsraelNewsLive/11461
telegram,IsraelNewsLive,breaking_news,11462,2023-10-12 14:16:00,Ceasefire negotiations reportedly stalled over key conditions.,13928,1262,400,False,https://t.me/IsraelNewsLive/11462
telegram,IsraelNewsLive,breaking_news,11463,2023-10-12 11:37:00,Prime Minister holds emergency security cabinet meeting.,20239,408,134,False,https://t.me/IsraelNewsLive/11463
telegram,IsraelNewsLive,breaking_news,11464,2023-10-12 11:17:00,Prime Minister holds emergency security cabinet meeting.,17851,1684,45,False,https://t.me/IsraelNewsLive/11464
telegram,IsraelNewsLive,breaking_news,11465,2023-10-12 12:29:00,Home Front Command issues updated shelter guidelines for residents.,2519,161,14,False,https://t.me/IsraelNewsLive/11465
telegram,IsraelNewsLive,breaking_news,11466,2023-10-12 01:51:00,Exclusive: Behind the scenes of the hostage negotiations.,8507,1006,70,True,https://t.me/IsraelNewsLive/11466
telegram,IsraelNewsLive,breaking_news,11467,2023-10-12 09:52:00,UPDATE: 7 rockets intercepted by Iron Dome over Ashkelon.,11478,1143,151,True,https://t.me/IsraelNewsLive/11467
telegram,IsraelNewsLive,breaking_news,11468,2023-10-12 12:29:00,Hospitals in southern Israel on high alert following rocket fire.,7281,798,39,False,https://t.me/IsraelNewsLive/11468
telegram,IsraelNewsLive,breaking_news,11469,2023-10-12 04:35:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,9116,311,18,False,https://t.me/IsraelNewsLive/11469
telegram,IsraelNewsLive,breaking_news,11470,2023-10-12 00:44:00,Breaking: Sirens activated in Beer Sheva. Residents should enter shelters immediately.,4851,378,113,True,https://t.me/IsraelNewsLive/11470
telegram,IsraelNewsLive,breaking_news,11471,2023-10-12 03:10:00,UN Security Council holds emergency session on Israel-Gaza conflict.,9401,748,176,False,https://t.me/IsraelNewsLive/11471
telegram,IsraelNewsLive,breaking_news,11472,2023-10-12 09:29:00,Ceasefire negotiations reportedly stalled over key conditions.,12403,565,218,True,https://t.me/IsraelNewsLive/11472
telegram,IsraelNewsLive,breaking_news,11473,2023-10-12 20:18:00,Hospitals in southern Israel on high alert following rocket fire.,20865,1060,160,True,https://t.me/IsraelNewsLive/11473
telegram,IsraelNewsLive,breaking_news,11474,2023-10-12 00:13:00,Hospitals in southern Israel on high alert following rocket fire.,5201,187,55,False,https://t.me/IsraelNewsLive/11474
telegram,IsraelNewsLive,breaking_news,11475,2023-10-12 02:33:00,Exclusive: Behind the scenes of the hostage negotiations.,2102,189,50,True,https://t.me/IsraelNewsLive/11475
telegram,IsraelNewsLive,breaking_news,11476,2023-10-12 10:29:00,IDF announces overnight operations in northern Gaza.,11840,890,85,False,https://t.me/IsraelNewsLive/11476
telegram,IsraelNewsLive,breaking_news,11477,2023-10-12 19:51:00,International condemnation grows as humanitarian situation worsens.,6648,774,137,True,https://t.me/IsraelNewsLive/11477
telegram,IsraelNewsLive,breaking_news,11478,2023-10-12 21:55:00,UN Security Council holds emergency session on Israel-Gaza conflict.,20342,691,267,True,https://t.me/IsraelNewsLive/11478
telegram,IsraelNewsLive,breaking_news,11479,2023-10-12 15:38:00,Prime Minister holds emergency security cabinet meeting.,18564,352,403,True,https://t.me/IsraelNewsLive/11479
telegram,IsraelNewsLive,breaking_news,11480,2023-10-12 20:15:00,IDF announces overnight operations in northern Gaza.,15623,1137,254,True,https://t.me/IsraelNewsLive/11480
telegram,IsraelNewsLive,breaking_news,11481,2023-10-12 13:52:00,UN Security Council holds emergency session on Israel-Gaza conflict.,3990,315,78,True,https://t.me/IsraelNewsLive/11481
telegram,IsraelNewsLive,breaking_news,11482,2023-10-12 23:21:00,Breaking: Sirens activated in Sderot. Residents should enter shelters immediately.,22031,593,112,False,https://t.me/IsraelNewsLive/11482
telegram,IsraelNewsLive,breaking_news,11483,2023-10-12 18:35:00,Ceasefire negotiations reportedly stalled over key conditions.,3927,154,45,False,https://t.me/IsraelNewsLive/11483
telegram,IsraelNewsLive,breaking_news,11484,2023-10-12 22:24:00,LIVE: Watch the latest press conference from the IDF spokesperson.,10960,630,229,True,https://t.me/IsraelNewsLive/11484
telegram,IsraelNewsLive,breaking_news,11485,2023-10-12 18:42:00,Red Alert: Incoming fire detected in Beer Sheva region.,21082,1101,43,False,https://t.me/IsraelNewsLive/11485
telegram,GazaUpdates,military,11486,2023-10-12 19:56:00,Ground forces advance into Ashdod district according to IDF spokesperson.,19526,2216,285,False,https://t.me/GazaUpdates/11486
telegram,GazaUpdates,military,11487,2023-10-12 16:53:00,Red Alert: Incoming fire detected in Sderot region.,20230,1889,62,True,https://t.me/GazaUpdates/11487
telegram,GazaUpdates,military,11488,2023-10-12 18:45:00,UN Security Council holds emergency session on Israel-Gaza conflict.,16976,952,354,False,https://t.me/GazaUpdates/11488
telegram,GazaUpdates,military,11489,2023-10-12 09:03:00,Exclusive: Behind the scenes of the hostage negotiations.,1755,90,10,False,https://t.me/GazaUpdates/11489
telegram,GazaUpdates,military,11490,2023-10-12 09:00:00,UPDATE: 24 rockets intercepted by Iron Dome over Kiryat Gat.,6828,495,150,True,https://t.me/GazaUpdates/11490
telegram,GazaUpdates,military,11491,2023-10-12 06:18:00,Breaking: Sirens activated in Jerusalem. Residents should enter shelters immediately.,6790,134,137,True,https://t.me/GazaUpdates/11491
telegram,GazaUpdates,military,11492,2023-10-12 13:59:00,Red Alert: Incoming fire detected in Ashdod region.,1864,172,16,False,https://t.me/GazaUpdates/11492
telegram,GazaUpdates,military,11493,2023-10-12 08:24:00,LIVE: Watch the latest press conference from the IDF spokesperson.,4259,374,123,False,https://t.me/GazaUpdates/11493
telegram,GazaUpdates,military,11494,2023-10-12 22:35:00,Ground forces advance into Ashdod district according to IDF spokesperson.,2460,42,27,True,https://t.me/GazaUpdates/11494
telegram,GazaUpdates,military,11495,2023-10-12 20:12:00,New hostage update: families await news as negotiations continue.,5921,209,160,True,https://t.me/GazaUpdates/11495
telegram,GazaUpdates,military,11496,2023-10-12 19:32:00,Massive rally held in Tel Aviv in support of hostage families.,7615,467,173,False,https://t.me/GazaUpdates/11496
telegram,GazaUpdates,military,11497,2023-10-12 11:44:00,Massive rally held in Tel Aviv in support of hostage families.,21641,1662,170,True,https://t.me/GazaUpdates/11497
telegram,GazaUpdates,military,11498,2023-10-12 06:55:00,Home Front Command issues updated shelter guidelines for residents.,1496,142,5,False,https://t.me/GazaUpdates/11498
telegram,GazaUpdates,military,11499,2023-10-12 19:27:00,International condemnation grows as humanitarian situation worsens.,9876,789,271,False,https://t.me/GazaUpdates/11499
telegram,GazaUpdates,military,11500,2023-10-12 05:18:00,UN Security Council holds emergency session on Israel-Gaza conflict.,3256,305,79,True,https://t.me/GazaUpdates/11500
telegram,GazaUpdates,military,11501,2023-10-12 06:38:00,Ceasefire negotiations reportedly stalled over key conditions.,11089,953,288,False,https://t.me/GazaUpdates/11501
telegram,GazaUpdates,military,11502,2023-10-12 23:32:00,Breaking: Sirens activated in Ashkelon. Residents should enter shelters immediately.,6078,568,113,True,https://t.me/GazaUpdates/11502
telegram,GazaUpdates,military,11503,2023-10-12 19:04:00,Ground forces advance into Sderot district according to IDF spokesperson.,10296,864,178,True,https://t.me/GazaUpdates/11503
telegram,GazaUpdates,military,11504,2023-10-12 00:47:00,New hostage update: families await news as negotiations continue.,4667,177,138,True,https://t.me/GazaUpdates/11504
telegram,GazaUpdates,military,11505,2023-10-12 02:14:00,Exclusive: Behind the scenes of the hostage negotiations.,5295,277,116,True,https://t.me/GazaUpdates/11505
telegram,GazaUpdates,military,11506,2023-10-12 21:45:00,International condemnation grows as humanitarian situation worsens.,981,93,20,False,https://t.me/GazaUpdates/11506
telegram,GazaUpdates,military,11507,2023-10-12 21:07:00,Massive rally held in Tel Aviv in support of hostage families.,8205,624,189,False,https://t.me/GazaUpdates/11507
